Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
SBIN,24-Apr-2024,25-Apr-2024,CE,840.00,0.10,0.10,0.05,0.05,0.05,0.05,95.00,1197.07,0.07,298500.00,-60000.00,773.10
SBIN,24-Apr-2024,25-Apr-2024,CE,845.00,0.10,0.10,0.05,0.05,0.05,-,2.00,25.35,-,300000.00,-,773.10
SBIN,24-Apr-2024,25-Apr-2024,CE,850.00,0.05,0.10,0.05,0.05,0.05,0.05,505.00,6439.15,0.40,951000.00,-409500.00,773.10
SBIN,24-Apr-2024,25-Apr-2024,CE,860.00,0.10,0.10,0.05,0.05,0.05,-,75.00,967.56,0.06,367500.00,-37500.00,773.10
SBIN,24-Apr-2024,25-Apr-2024,CE,870.00,0.05,0.10,0.05,0.10,0.10,0.10,48.00,626.44,0.04,345000.00,-31500.00,773.10
SBIN,24-Apr-2024,25-Apr-2024,CE,880.00,0.05,0.05,0.05,0.05,0.05,-,31.00,409.22,0.02,487500.00,-18000.00,773.10
SBIN,24-Apr-2024,25-Apr-2024,CE,890.00,0.05,0.10,0.05,0.05,0.05,-,58.00,774.36,0.06,633000.00,-37500.00,773.10
SBIN,24-Apr-2024,30-May-2024,CE,630.00,-,-,-,133.90,-,147.80,-,-,-,-,-,773.10
SBIN,24-Apr-2024,30-May-2024,CE,640.00,-,-,-,112.35,112.35,138.00,-,-,-,1500.00,-,773.10
SBIN,24-Apr-2024,30-May-2024,CE,650.00,125.00,125.00,119.70,123.15,123.15,128.25,34.00,393.72,62.22,165000.00,45000.00,773.10
SBIN,24-Apr-2024,30-May-2024,CE,660.00,-,-,-,85.00,85.00,118.60,-,-,-,1500.00,-,773.10
SBIN,24-Apr-2024,30-May-2024,CE,670.00,-,-,-,84.00,84.00,109.10,-,-,-,9000.00,-,773.10
SBIN,24-Apr-2024,30-May-2024,CE,680.00,-,-,-,96.20,96.20,99.75,-,-,-,21000.00,-,773.10
SBIN,24-Apr-2024,30-May-2024,CE,685.00,-,-,-,83.75,-,95.15,-,-,-,-,-,773.10
SBIN,24-Apr-2024,30-May-2024,CE,690.00,-,-,-,85.75,85.75,90.60,-,-,-,1500.00,-,773.10
SBIN,24-Apr-2024,30-May-2024,CE,695.00,-,-,-,76.00,-,86.15,-,-,-,-,-,773.10
SBIN,24-Apr-2024,30-May-2024,CE,700.00,78.00,78.00,73.50,75.55,75.00,75.55,37.00,430.40,41.90,228000.00,27000.00,773.10
SBIN,24-Apr-2024,30-May-2024,CE,705.00,-,-,-,68.60,-,77.45,-,-,-,-,-,773.10
SBIN,24-Apr-2024,30-May-2024,CE,710.00,68.00,68.85,67.95,68.85,68.85,73.20,9.00,105.06,9.21,37500.00,6000.00,773.10
SBIN,24-Apr-2024,30-May-2024,CE,715.00,-,-,-,61.55,-,69.10,-,-,-,-,-,773.10
SBIN,24-Apr-2024,30-May-2024,CE,720.00,58.00,59.70,57.10,59.70,59.70,65.05,12.00,140.05,10.45,885000.00,1500.00,773.10
SBIN,24-Apr-2024,30-May-2024,CE,725.00,-,-,-,42.40,42.40,61.15,-,-,-,-,-,773.10
SBIN,24-Apr-2024,30-May-2024,CE,730.00,49.00,50.80,48.45,50.00,50.15,50.00,17.00,198.72,12.57,160500.00,-4500.00,773.10
SBIN,24-Apr-2024,30-May-2024,CE,735.00,-,-,-,48.95,48.95,53.70,-,-,-,9000.00,-,773.10
SBIN,24-Apr-2024,30-May-2024,CE,740.00,43.30,44.10,41.00,42.15,41.80,42.15,54.00,633.74,34.34,379500.00,-4500.00,773.10
SBIN,24-Apr-2024,30-May-2024,CE,745.00,39.35,40.30,38.25,38.45,38.25,38.45,51.00,599.99,30.07,90000.00,-16500.00,773.10
SBIN,24-Apr-2024,30-May-2024,CE,750.00,35.35,38.00,34.00,35.65,35.05,35.65,395.00,4654.64,210.89,1353000.00,-34500.00,773.10
SBIN,24-Apr-2024,30-May-2024,CE,755.00,33.75,34.40,31.00,32.15,31.60,32.15,24.00,283.44,11.64,94500.00,4500.00,773.10
SBIN,24-Apr-2024,30-May-2024,CE,760.00,31.15,31.60,27.80,29.45,29.20,29.45,536.00,6348.41,238.01,1066500.00,-45000.00,773.10
SBIN,24-Apr-2024,30-May-2024,CE,765.00,28.30,28.80,25.50,26.50,26.40,26.50,122.00,1449.76,49.81,190500.00,34500.00,773.10
SBIN,24-Apr-2024,30-May-2024,CE,770.00,24.90,26.10,22.75,24.15,23.90,24.15,1836.00,21867.61,661.81,1630500.00,393000.00,773.10
SBIN,24-Apr-2024,30-May-2024,CE,775.00,23.00,23.50,20.35,21.60,21.40,21.60,799.00,9549.36,260.99,762000.00,229500.00,773.10
SBIN,24-Apr-2024,30-May-2024,CE,780.00,20.45,22.00,18.00,19.25,18.90,19.25,1441.00,17280.45,420.75,1644000.00,241500.00,773.10
SBIN,24-Apr-2024,30-May-2024,CE,785.00,18.40,18.70,16.10,17.05,16.70,17.05,131.00,1576.34,33.82,193500.00,19500.00,773.10
SBIN,24-Apr-2024,30-May-2024,CE,790.00,17.50,17.50,14.05,15.05,14.85,15.05,581.00,7017.76,132.91,691500.00,109500.00,773.10
SBIN,24-Apr-2024,30-May-2024,CE,795.00,14.55,14.55,12.50,13.30,12.85,13.30,48.00,582.01,9.61,79500.00,25500.00,773.10
SBIN,24-Apr-2024,30-May-2024,CE,800.00,13.00,13.20,10.85,11.65,11.60,11.65,1813.00,22079.43,323.43,3471000.00,166500.00,773.10
SBIN,24-Apr-2024,30-May-2024,CE,805.00,10.45,11.50,9.45,10.25,10.25,10.25,58.00,709.20,8.85,76500.00,39000.00,773.10
SBIN,24-Apr-2024,30-May-2024,CE,810.00,10.10,10.10,8.25,8.90,8.80,8.90,773.00,9493.12,101.17,997500.00,648000.00,773.10
SBIN,24-Apr-2024,30-May-2024,CE,815.00,8.65,8.70,7.25,7.65,7.60,7.65,28.00,345.57,3.27,64500.00,19500.00,773.10
SBIN,24-Apr-2024,30-May-2024,CE,820.00,7.65,7.80,6.20,6.80,6.85,6.80,495.00,6139.00,50.50,873000.00,177000.00,773.10
SBIN,24-Apr-2024,30-May-2024,CE,825.00,6.55,6.90,5.45,5.85,5.80,5.85,39.00,486.17,3.55,153000.00,21000.00,773.10
SBIN,24-Apr-2024,30-May-2024,CE,830.00,5.85,5.90,4.70,5.20,5.15,5.20,216.00,2705.72,16.52,288000.00,70500.00,773.10
SBIN,24-Apr-2024,30-May-2024,CE,835.00,4.60,4.95,4.15,4.70,4.70,4.70,21.00,264.44,1.41,18000.00,6000.00,773.10
SBIN,24-Apr-2024,30-May-2024,CE,840.00,4.55,4.55,3.65,3.95,3.95,3.95,202.00,2557.39,12.19,637500.00,67500.00,773.10
SBIN,24-Apr-2024,30-May-2024,CE,850.00,3.45,3.55,2.85,3.15,3.15,3.15,704.00,9008.90,32.90,1263000.00,393000.00,773.10
SBIN,24-Apr-2024,30-May-2024,CE,860.00,2.60,2.60,2.15,2.45,2.40,2.45,206.00,2664.59,7.19,403500.00,106500.00,773.10
SBIN,24-Apr-2024,30-May-2024,CE,870.00,2.00,2.05,1.70,1.90,1.90,1.90,45.00,588.52,1.27,66000.00,30000.00,773.10
SBIN,24-Apr-2024,30-May-2024,CE,880.00,1.55,1.70,1.35,1.65,1.65,1.65,463.00,6122.27,10.67,570000.00,252000.00,773.10
SBIN,24-Apr-2024,30-May-2024,CE,890.00,1.30,1.40,1.05,1.35,1.25,1.35,101.00,1350.29,1.94,151500.00,40500.00,773.10
SBIN,24-Apr-2024,27-Jun-2024,CE,640.00,-,-,-,128.35,-,142.75,-,-,-,-,-,773.10
SBIN,24-Apr-2024,27-Jun-2024,CE,660.00,-,-,-,111.35,-,124.25,-,-,-,-,-,773.10
SBIN,24-Apr-2024,27-Jun-2024,CE,680.00,-,-,-,95.40,-,106.55,-,-,-,-,-,773.10
SBIN,24-Apr-2024,27-Jun-2024,CE,690.00,-,-,-,87.85,-,98.10,-,-,-,-,-,773.10
SBIN,24-Apr-2024,27-Jun-2024,CE,700.00,-,-,-,90.60,90.60,89.90,-,-,-,10500.00,-,773.10
SBIN,24-Apr-2024,27-Jun-2024,CE,710.00,-,-,-,73.75,-,82.05,-,-,-,-,-,773.10
SBIN,24-Apr-2024,27-Jun-2024,CE,720.00,-,-,-,67.25,-,74.55,-,-,-,-,-,773.10
SBIN,24-Apr-2024,27-Jun-2024,CE,730.00,-,-,-,61.10,-,67.35,-,-,-,-,-,773.10
SBIN,24-Apr-2024,27-Jun-2024,CE,740.00,-,-,-,38.50,38.50,60.60,-,-,-,3000.00,-,773.10
SBIN,24-Apr-2024,27-Jun-2024,CE,750.00,45.20,45.20,42.90,44.00,44.00,44.00,15.00,178.68,9.93,133500.00,18000.00,773.10
SBIN,24-Apr-2024,27-Jun-2024,CE,760.00,-,-,-,44.85,-,48.35,-,-,-,-,-,773.10
SBIN,24-Apr-2024,27-Jun-2024,CE,770.00,-,-,-,33.00,33.00,42.85,-,-,-,12000.00,-,773.10
SBIN,24-Apr-2024,27-Jun-2024,CE,780.00,-,-,-,23.10,23.10,37.80,-,-,-,10500.00,-,773.10
SBIN,24-Apr-2024,27-Jun-2024,CE,790.00,-,-,-,30.00,30.00,33.20,-,-,-,3000.00,-,773.10
SBIN,24-Apr-2024,27-Jun-2024,CE,800.00,22.80,23.00,20.70,21.95,21.50,21.95,48.00,591.70,15.70,414000.00,28500.00,773.10
SBIN,24-Apr-2024,27-Jun-2024,CE,810.00,-,-,-,24.95,-,25.20,-,-,-,-,-,773.10
SBIN,24-Apr-2024,27-Jun-2024,CE,820.00,-,-,-,22.00,-,21.80,-,-,-,-,-,773.10
SBIN,24-Apr-2024,27-Jun-2024,CE,830.00,-,-,-,19.30,-,18.75,-,-,-,-,-,773.10
SBIN,24-Apr-2024,27-Jun-2024,CE,840.00,-,-,-,12.80,12.80,16.05,-,-,-,3000.00,-,773.10
SBIN,24-Apr-2024,27-Jun-2024,CE,860.00,-,-,-,8.75,8.75,11.60,-,-,-,9000.00,-,773.10
SBIN,24-Apr-2024,27-Jun-2024,CE,880.00,-,-,-,9.60,-,8.25,-,-,-,-,-,773.10
SBIN,25-Apr-2024,25-Apr-2024,CE,620.00,159.00,169.00,159.00,169.00,169.00,812.70,8.00,93.73,19.33,73500.00,-12000.00,812.70
SBIN,25-Apr-2024,25-Apr-2024,CE,630.00,157.65,158.50,157.65,158.50,158.50,812.70,6.00,70.94,14.24,3000.00,-9000.00,812.70
SBIN,25-Apr-2024,25-Apr-2024,CE,640.00,-,-,-,134.05,134.05,812.70,-,-,-,43500.00,-,812.70
SBIN,25-Apr-2024,25-Apr-2024,CE,650.00,135.00,143.50,134.05,141.50,141.50,812.70,5.00,59.11,10.36,54000.00,-1500.00,812.70
SBIN,25-Apr-2024,25-Apr-2024,CE,660.00,153.00,153.00,153.00,153.00,153.00,812.70,2.00,24.39,4.59,9000.00,-,812.70
SBIN,25-Apr-2024,25-Apr-2024,CE,670.00,104.10,124.85,104.10,124.85,124.85,812.70,14.00,166.28,25.57,13500.00,-6000.00,812.70
SBIN,25-Apr-2024,25-Apr-2024,CE,675.00,135.00,135.00,135.00,135.00,135.00,812.70,1.00,12.15,2.02,1500.00,-,812.70
SBIN,25-Apr-2024,25-Apr-2024,CE,680.00,115.50,133.55,115.50,133.55,133.55,812.70,4.00,48.22,7.42,15000.00,-4500.00,812.70
SBIN,25-Apr-2024,25-Apr-2024,CE,685.00,-,-,-,79.25,-,812.70,-,-,-,-,-,812.70
SBIN,25-Apr-2024,25-Apr-2024,CE,690.00,100.00,120.15,100.00,114.25,114.25,812.70,21.00,252.92,35.57,6000.00,-15000.00,812.70
SBIN,25-Apr-2024,25-Apr-2024,CE,695.00,-,-,-,71.60,-,812.70,-,-,-,-,-,812.70
SBIN,25-Apr-2024,25-Apr-2024,CE,700.00,77.40,113.35,77.35,113.20,113.35,812.70,89.00,1054.31,119.81,255000.00,-60000.00,812.70
SBIN,25-Apr-2024,25-Apr-2024,CE,705.00,-,-,-,67.00,67.00,812.70,-,-,-,13500.00,-,812.70
SBIN,25-Apr-2024,25-Apr-2024,CE,710.00,65.75,84.50,65.75,84.50,84.50,812.70,9.00,105.81,9.96,25500.00,-1500.00,812.70
SBIN,25-Apr-2024,25-Apr-2024,CE,715.00,69.65,69.65,69.65,69.65,69.65,812.70,1.00,11.77,1.04,21000.00,-,812.70
SBIN,25-Apr-2024,25-Apr-2024,CE,720.00,56.30,90.50,55.90,90.50,90.50,812.70,43.00,508.81,44.41,249000.00,-42000.00,812.70
SBIN,25-Apr-2024,25-Apr-2024,CE,725.00,50.95,59.60,50.95,59.60,59.60,812.70,2.00,23.41,1.66,39000.00,1500.00,812.70
SBIN,25-Apr-2024,25-Apr-2024,CE,730.00,46.25,81.95,46.25,81.95,81.95,812.70,27.00,318.12,22.47,195000.00,-9000.00,812.70
SBIN,25-Apr-2024,25-Apr-2024,CE,735.00,39.90,76.50,39.90,74.60,74.60,812.70,29.00,347.02,27.30,115500.00,-10500.00,812.70
SBIN,25-Apr-2024,25-Apr-2024,CE,740.00,32.90,71.70,32.90,71.00,71.00,812.70,219.00,2588.38,157.48,306000.00,-162000.00,812.70
SBIN,25-Apr-2024,25-Apr-2024,CE,745.00,32.90,67.00,30.60,67.00,67.00,812.70,123.00,1451.05,76.53,114000.00,-73500.00,812.70
SBIN,25-Apr-2024,25-Apr-2024,CE,750.00,22.00,63.35,22.00,62.40,62.30,812.70,396.00,4690.02,235.02,363000.00,-337500.00,812.70
SBIN,25-Apr-2024,25-Apr-2024,CE,755.00,20.25,57.00,20.25,57.00,57.00,812.70,124.00,1464.51,60.21,280500.00,-115500.00,812.70
SBIN,25-Apr-2024,25-Apr-2024,CE,760.00,14.45,53.00,14.45,51.80,53.00,812.70,808.00,9551.19,339.99,954000.00,-504000.00,812.70
SBIN,25-Apr-2024,25-Apr-2024,CE,765.00,8.95,48.10,8.85,45.70,48.10,812.70,489.00,5772.38,161.11,177000.00,-234000.00,812.70
SBIN,25-Apr-2024,25-Apr-2024,CE,770.00,3.15,43.25,3.10,42.50,43.25,812.70,2370.00,27975.78,602.28,681000.00,-1188000.00,812.70
SBIN,25-Apr-2024,25-Apr-2024,CE,775.00,2.40,38.25,1.70,36.10,34.30,812.70,3007.00,35354.46,398.08,451500.00,-1150500.00,812.70
SBIN,25-Apr-2024,25-Apr-2024,CE,780.00,0.90,33.00,0.55,31.95,32.80,812.70,6457.00,76176.30,629.40,1890000.00,-2037000.00,812.70
SBIN,25-Apr-2024,25-Apr-2024,CE,785.00,0.25,29.40,0.15,27.55,26.25,812.70,4550.00,53837.82,261.57,201000.00,-1009500.00,812.70
SBIN,25-Apr-2024,25-Apr-2024,CE,790.00,0.20,23.25,0.10,21.80,23.25,812.70,9558.00,113639.64,377.34,1638000.00,-1275000.00,812.70
SBIN,25-Apr-2024,25-Apr-2024,CE,795.00,0.15,17.55,0.05,16.25,14.05,812.70,3919.00,46906.14,172.07,129000.00,-432000.00,812.70
SBIN,25-Apr-2024,25-Apr-2024,CE,800.00,0.15,13.70,0.05,12.10,13.00,812.70,11547.00,138984.99,420.99,745500.00,-3277500.00,812.70
SBIN,25-Apr-2024,25-Apr-2024,CE,805.00,0.15,8.60,0.05,7.25,7.65,812.70,2522.00,30535.14,81.99,97500.00,-279000.00,812.70
SBIN,25-Apr-2024,25-Apr-2024,CE,810.00,0.05,4.00,0.05,2.10,3.50,812.70,3055.00,37167.60,49.35,58500.00,-738000.00,812.70
SBIN,25-Apr-2024,25-Apr-2024,CE,815.00,0.05,1.90,0.05,0.20,0.05,812.70,795.00,9724.61,5.74,132000.00,18000.00,812.70
SBIN,25-Apr-2024,25-Apr-2024,CE,820.00,0.05,1.00,0.05,0.10,0.05,812.70,1169.00,14382.80,4.10,264000.00,-447000.00,812.70
SBIN,25-Apr-2024,25-Apr-2024,CE,825.00,0.05,0.35,0.05,0.05,0.05,812.70,72.00,891.13,0.14,133500.00,4500.00,812.70
SBIN,25-Apr-2024,25-Apr-2024,CE,830.00,0.05,0.40,0.05,0.05,0.05,812.70,270.00,3361.87,0.37,243000.00,-135000.00,812.70
SBIN,25-Apr-2024,25-Apr-2024,CE,835.00,0.05,0.10,0.05,0.10,0.10,812.70,36.00,450.93,0.03,69000.00,-7500.00,812.70
SBIN,25-Apr-2024,25-Apr-2024,CE,840.00,0.05,0.05,0.05,0.05,0.05,812.70,68.00,856.85,0.05,262500.00,-36000.00,812.70
SBIN,25-Apr-2024,25-Apr-2024,CE,845.00,0.05,0.05,0.05,0.05,0.05,812.70,2.00,25.35,-,300000.00,-,812.70
SBIN,25-Apr-2024,25-Apr-2024,CE,850.00,0.05,0.05,0.05,0.05,0.05,812.70,74.00,943.56,0.06,873000.00,-78000.00,812.70
SBIN,25-Apr-2024,25-Apr-2024,CE,855.00,-,-,-,6.45,-,812.70,-,-,-,-,-,812.70
SBIN,25-Apr-2024,25-Apr-2024,CE,860.00,0.05,0.05,0.05,0.05,0.05,812.70,5.00,64.50,-,373500.00,6000.00,812.70
SBIN,25-Apr-2024,25-Apr-2024,CE,865.00,-,-,-,5.30,-,812.70,-,-,-,-,-,812.70
SBIN,25-Apr-2024,25-Apr-2024,CE,870.00,0.05,0.05,0.05,0.05,0.05,812.70,19.00,247.96,0.01,322500.00,-22500.00,812.70
SBIN,25-Apr-2024,25-Apr-2024,CE,875.00,-,-,-,4.35,-,812.70,-,-,-,-,-,812.70
SBIN,25-Apr-2024,25-Apr-2024,CE,880.00,-,-,-,0.05,0.05,812.70,-,-,-,487500.00,-,812.70
SBIN,25-Apr-2024,25-Apr-2024,CE,885.00,-,-,-,3.50,-,812.70,-,-,-,-,-,812.70
SBIN,25-Apr-2024,25-Apr-2024,CE,890.00,0.05,0.05,0.05,0.05,0.05,812.70,13.00,173.56,0.01,633000.00,-,812.70
SBIN,25-Apr-2024,25-Apr-2024,CE,895.00,-,-,-,2.85,-,812.70,-,-,-,-,-,812.70
SBIN,25-Apr-2024,25-Apr-2024,CE,900.00,-,-,-,0.15,-,812.70,-,-,-,-,-,812.70
SBIN,25-Apr-2024,25-Apr-2024,CE,905.00,-,-,-,2.30,-,812.70,-,-,-,-,-,812.70
SBIN,25-Apr-2024,25-Apr-2024,CE,910.00,-,-,-,2.10,-,812.70,-,-,-,-,-,812.70
SBIN,25-Apr-2024,25-Apr-2024,CE,915.00,-,-,-,1.80,-,812.70,-,-,-,-,-,812.70
SBIN,25-Apr-2024,25-Apr-2024,CE,920.00,-,-,-,0.10,-,812.70,-,-,-,-,-,812.70
SBIN,25-Apr-2024,25-Apr-2024,CE,925.00,-,-,-,1.45,-,812.70,-,-,-,-,-,812.70
SBIN,25-Apr-2024,30-May-2024,CE,630.00,-,-,-,133.90,-,187.15,-,-,-,-,-,812.70
SBIN,25-Apr-2024,30-May-2024,CE,640.00,-,-,-,112.35,112.35,177.25,-,-,-,1500.00,-,812.70
SBIN,25-Apr-2024,30-May-2024,CE,650.00,133.50,144.05,133.50,141.50,141.50,167.35,6.00,70.98,12.48,171000.00,6000.00,812.70
SBIN,25-Apr-2024,30-May-2024,CE,660.00,-,-,-,85.00,85.00,157.50,-,-,-,1500.00,-,812.70
SBIN,25-Apr-2024,30-May-2024,CE,670.00,-,-,-,84.00,84.00,147.70,-,-,-,9000.00,-,812.70
SBIN,25-Apr-2024,30-May-2024,CE,680.00,110.00,125.00,110.00,125.00,125.00,125.00,4.00,47.87,7.07,27000.00,6000.00,812.70
SBIN,25-Apr-2024,30-May-2024,CE,685.00,-,-,-,83.75,-,133.10,-,-,-,-,-,812.70
SBIN,25-Apr-2024,30-May-2024,CE,690.00,-,-,-,85.75,85.75,128.25,-,-,-,1500.00,-,812.70
SBIN,25-Apr-2024,30-May-2024,CE,695.00,-,-,-,76.00,-,123.45,-,-,-,-,-,812.70
SBIN,25-Apr-2024,30-May-2024,CE,700.00,81.00,112.40,81.00,111.45,111.55,111.45,182.00,2173.26,262.26,244500.00,16500.00,812.70
SBIN,25-Apr-2024,30-May-2024,CE,705.00,-,-,-,68.60,-,114.00,-,-,-,-,-,812.70
SBIN,25-Apr-2024,30-May-2024,CE,710.00,79.20,85.50,79.20,85.50,85.50,109.30,3.00,35.61,3.66,39000.00,1500.00,812.70
SBIN,25-Apr-2024,30-May-2024,CE,715.00,-,-,-,61.55,-,104.65,-,-,-,-,-,812.70
SBIN,25-Apr-2024,30-May-2024,CE,720.00,62.00,95.10,61.85,94.05,93.00,94.05,138.00,1642.27,151.87,955500.00,70500.00,812.70
SBIN,25-Apr-2024,30-May-2024,CE,725.00,-,-,-,42.40,42.40,95.55,-,-,-,-,-,812.70
SBIN,25-Apr-2024,30-May-2024,CE,730.00,55.00,84.45,55.00,83.45,82.20,83.45,90.00,1084.80,99.30,157500.00,-3000.00,812.70
SBIN,25-Apr-2024,30-May-2024,CE,735.00,49.25,58.45,49.25,55.90,55.90,86.70,6.00,71.15,5.00,7500.00,-1500.00,812.70
SBIN,25-Apr-2024,30-May-2024,CE,740.00,43.30,75.30,42.50,74.60,75.30,74.60,147.00,1761.04,129.34,348000.00,-31500.00,812.70
SBIN,25-Apr-2024,30-May-2024,CE,745.00,41.75,69.80,41.60,69.80,69.80,69.80,67.00,800.96,52.23,66000.00,-24000.00,812.70
SBIN,25-Apr-2024,30-May-2024,CE,750.00,35.05,67.00,35.05,66.25,66.45,66.25,1144.00,13745.04,875.04,1185000.00,-168000.00,812.70
SBIN,25-Apr-2024,30-May-2024,CE,755.00,33.50,61.60,33.50,61.60,61.60,61.60,89.00,1070.12,62.19,49500.00,-45000.00,812.70
SBIN,25-Apr-2024,30-May-2024,CE,760.00,31.00,58.85,29.00,58.10,58.45,58.10,1890.00,22772.40,1226.40,490500.00,-576000.00,812.70
SBIN,25-Apr-2024,30-May-2024,CE,765.00,26.55,54.80,26.35,54.55,54.40,54.55,252.00,3030.33,138.63,123000.00,-67500.00,812.70
SBIN,25-Apr-2024,30-May-2024,CE,770.00,25.50,51.15,23.65,50.45,50.40,50.45,3345.00,40284.86,1650.11,1107000.00,-523500.00,812.70
SBIN,25-Apr-2024,30-May-2024,CE,775.00,21.85,47.40,21.25,46.90,47.00,46.90,1751.00,21169.04,813.66,348000.00,-414000.00,812.70
SBIN,25-Apr-2024,30-May-2024,CE,780.00,18.80,43.90,18.10,43.35,43.75,43.35,9715.00,117813.42,4147.92,1446000.00,-198000.00,812.70
SBIN,25-Apr-2024,30-May-2024,CE,785.00,16.70,41.05,16.60,39.80,40.15,39.80,2913.00,35453.62,1153.04,487500.00,294000.00,812.70
SBIN,25-Apr-2024,30-May-2024,CE,790.00,14.80,37.20,14.70,36.60,37.20,36.60,8622.00,105465.67,3294.97,849000.00,157500.00,812.70
SBIN,25-Apr-2024,30-May-2024,CE,795.00,13.30,34.50,13.30,33.80,33.95,33.80,1750.00,21525.46,656.71,168000.00,88500.00,812.70
SBIN,25-Apr-2024,30-May-2024,CE,800.00,11.20,31.45,11.15,30.85,31.10,30.85,25688.00,316964.99,8708.99,3916500.00,445500.00,812.70
SBIN,25-Apr-2024,30-May-2024,CE,805.00,10.45,28.70,10.45,28.10,28.40,28.10,2140.00,26613.62,773.12,240000.00,163500.00,812.70
SBIN,25-Apr-2024,30-May-2024,CE,810.00,9.00,26.40,8.50,25.60,25.60,25.60,8159.00,101768.41,2636.56,1498500.00,501000.00,812.70
SBIN,25-Apr-2024,30-May-2024,CE,815.00,8.60,24.05,8.50,23.40,23.50,23.40,1221.00,15298.32,371.59,330000.00,265500.00,812.70
SBIN,25-Apr-2024,30-May-2024,CE,820.00,6.30,21.80,6.25,21.05,21.35,21.05,9717.00,121906.93,2387.83,1683000.00,810000.00,812.70
SBIN,25-Apr-2024,30-May-2024,CE,825.00,6.50,20.00,6.40,19.00,18.30,19.00,2453.00,30853.23,497.36,315000.00,162000.00,812.70
SBIN,25-Apr-2024,30-May-2024,CE,830.00,5.50,17.85,5.30,17.15,17.30,17.15,4206.00,53187.90,823.20,943500.00,655500.00,812.70
SBIN,25-Apr-2024,30-May-2024,CE,835.00,4.85,16.00,4.85,15.45,15.55,15.45,537.00,6827.11,101.18,165000.00,147000.00,812.70
SBIN,25-Apr-2024,30-May-2024,CE,840.00,4.15,14.45,4.15,13.85,13.95,13.85,4559.00,58179.94,736.54,1450500.00,813000.00,812.70
SBIN,25-Apr-2024,30-May-2024,CE,845.00,12.00,12.65,12.00,12.40,12.65,12.40,8.00,102.88,1.48,6000.00,6000.00,812.70
SBIN,25-Apr-2024,30-May-2024,CE,850.00,3.15,11.90,3.15,11.10,11.25,11.10,7477.00,96314.07,982.32,2359500.00,1096500.00,812.70
SBIN,25-Apr-2024,30-May-2024,CE,855.00,-,-,-,7.70,-,14.95,-,-,-,-,-,812.70
SBIN,25-Apr-2024,30-May-2024,CE,860.00,2.45,9.55,2.35,8.90,8.80,8.90,1992.00,25906.00,209.20,541500.00,138000.00,812.70
SBIN,25-Apr-2024,30-May-2024,CE,865.00,-,-,-,6.35,-,12.25,-,-,-,-,-,812.70
SBIN,25-Apr-2024,30-May-2024,CE,870.00,2.10,7.70,2.10,7.20,7.10,7.20,1512.00,19860.18,128.58,534000.00,468000.00,812.70
SBIN,25-Apr-2024,30-May-2024,CE,875.00,6.15,6.65,5.85,6.25,6.50,6.25,9.00,118.96,0.84,9000.00,9000.00,812.70
SBIN,25-Apr-2024,30-May-2024,CE,880.00,1.65,6.35,1.65,5.80,5.65,5.80,2291.00,30395.79,154.59,987000.00,417000.00,812.70
SBIN,25-Apr-2024,30-May-2024,CE,885.00,-,-,-,4.30,-,8.00,-,-,-,-,-,812.70
SBIN,25-Apr-2024,30-May-2024,CE,890.00,1.35,5.15,1.30,4.65,4.60,4.65,3681.00,49351.88,210.53,1203000.00,1051500.00,812.70
SBIN,25-Apr-2024,30-May-2024,CE,895.00,-,-,-,3.50,-,6.35,-,-,-,-,-,812.70
SBIN,25-Apr-2024,30-May-2024,CE,900.00,3.70,3.95,3.70,3.85,3.80,3.85,101.00,1369.34,5.83,81000.00,81000.00,812.70
SBIN,25-Apr-2024,30-May-2024,CE,905.00,-,-,-,2.85,-,5.05,-,-,-,-,-,812.70
SBIN,25-Apr-2024,30-May-2024,CE,910.00,-,-,-,6.25,-,4.45,-,-,-,-,-,812.70
SBIN,25-Apr-2024,30-May-2024,CE,915.00,-,-,-,2.30,-,3.95,-,-,-,-,-,812.70
SBIN,25-Apr-2024,30-May-2024,CE,920.00,-,-,-,5.35,-,3.50,-,-,-,-,-,812.70
SBIN,25-Apr-2024,30-May-2024,CE,925.00,-,-,-,1.85,-,3.05,-,-,-,-,-,812.70
SBIN,25-Apr-2024,27-Jun-2024,CE,640.00,-,-,-,128.35,-,181.30,-,-,-,-,-,812.70
SBIN,25-Apr-2024,27-Jun-2024,CE,660.00,-,-,-,111.35,-,162.15,-,-,-,-,-,812.70
SBIN,25-Apr-2024,27-Jun-2024,CE,680.00,-,-,-,95.40,-,143.35,-,-,-,-,-,812.70
SBIN,25-Apr-2024,27-Jun-2024,CE,690.00,-,-,-,87.85,-,134.20,-,-,-,-,-,812.70
SBIN,25-Apr-2024,27-Jun-2024,CE,700.00,92.70,119.00,92.60,119.00,119.00,125.20,8.00,95.86,11.86,3000.00,-7500.00,812.70
SBIN,25-Apr-2024,27-Jun-2024,CE,710.00,-,-,-,73.75,-,116.40,-,-,-,-,-,812.70
SBIN,25-Apr-2024,27-Jun-2024,CE,720.00,-,-,-,67.25,-,107.85,-,-,-,-,-,812.70
