Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
BAJAJFINSV,18-Jul-2024,26-Sep-2024,CE,1400.00,-,-,-,245.00,-,277.25,-,-,-,-,-,1651.25
BAJAJFINSV,18-Jul-2024,26-Sep-2024,CE,1440.00,-,-,-,213.20,-,242.00,-,-,-,-,-,1651.25
BAJAJFINSV,18-Jul-2024,26-Sep-2024,CE,1480.00,-,-,-,158.40,158.40,208.55,-,-,-,500.00,-,1651.25
BAJAJFINSV,18-Jul-2024,26-Sep-2024,CE,1520.00,-,-,-,156.35,-,177.30,-,-,-,-,-,1651.25
BAJAJFINSV,18-Jul-2024,26-Sep-2024,CE,1560.00,-,-,-,131.70,-,148.60,-,-,-,-,-,1651.25
BAJAJFINSV,18-Jul-2024,26-Sep-2024,CE,1600.00,-,-,-,109.70,-,122.75,-,-,-,-,-,1651.25
BAJAJFINSV,18-Jul-2024,26-Sep-2024,CE,1640.00,-,-,-,90.40,-,99.85,-,-,-,-,-,1651.25
BAJAJFINSV,18-Jul-2024,26-Sep-2024,CE,1680.00,-,-,-,73.65,-,80.05,-,-,-,-,-,1651.25
BAJAJFINSV,18-Jul-2024,26-Sep-2024,CE,1720.00,59.90,59.90,59.90,59.90,59.90,63.20,1.00,8.90,0.30,500.00,500.00,1651.25
BAJAJFINSV,18-Jul-2024,26-Sep-2024,CE,1760.00,-,-,-,47.35,-,49.10,-,-,-,-,-,1651.25
BAJAJFINSV,18-Jul-2024,26-Sep-2024,CE,1840.00,-,-,-,29.25,-,28.45,-,-,-,-,-,1651.25
BAJAJFINSV,19-Jul-2024,25-Jul-2024,CE,1320.00,-,-,-,363.40,-,321.75,-,-,-,-,-,1640.25
BAJAJFINSV,19-Jul-2024,25-Jul-2024,CE,1360.00,-,-,-,326.70,-,281.80,-,-,-,-,-,1640.25
BAJAJFINSV,19-Jul-2024,25-Jul-2024,CE,1400.00,-,-,-,216.65,216.65,241.85,-,-,-,1000.00,-,1640.25
BAJAJFINSV,19-Jul-2024,25-Jul-2024,CE,1420.00,-,-,-,141.75,-,221.90,-,-,-,-,-,1640.25
BAJAJFINSV,19-Jul-2024,25-Jul-2024,CE,1440.00,-,-,-,149.20,149.20,201.90,-,-,-,2500.00,-,1640.25
BAJAJFINSV,19-Jul-2024,25-Jul-2024,CE,1460.00,-,-,-,175.00,175.00,181.95,-,-,-,6000.00,-,1640.25
BAJAJFINSV,19-Jul-2024,25-Jul-2024,CE,1480.00,-,-,-,111.10,111.10,162.00,-,-,-,6500.00,-,1640.25
BAJAJFINSV,19-Jul-2024,25-Jul-2024,CE,1500.00,140.00,150.55,138.55,150.00,150.00,142.10,27.00,221.76,19.26,76500.00,-500.00,1640.25
BAJAJFINSV,19-Jul-2024,25-Jul-2024,CE,1520.00,124.60,125.25,119.75,123.10,123.10,122.35,27.00,221.87,16.67,12000.00,-11500.00,1640.25
BAJAJFINSV,19-Jul-2024,25-Jul-2024,CE,1540.00,104.95,115.65,101.60,104.00,104.00,102.95,40.00,329.45,21.45,127500.00,-1000.00,1640.25
BAJAJFINSV,19-Jul-2024,25-Jul-2024,CE,1560.00,86.40,96.50,80.80,82.50,82.80,82.50,124.00,1020.78,53.58,86500.00,-10500.00,1640.25
BAJAJFINSV,19-Jul-2024,25-Jul-2024,CE,1580.00,75.00,80.80,62.15,64.90,65.35,64.90,173.00,1426.09,59.39,137000.00,-8500.00,1640.25
BAJAJFINSV,19-Jul-2024,25-Jul-2024,CE,1600.00,58.35,64.35,46.60,48.70,48.55,48.70,1594.00,13179.84,427.84,420000.00,-134500.00,1640.25
BAJAJFINSV,19-Jul-2024,25-Jul-2024,CE,1620.00,44.40,48.75,33.50,35.00,35.00,35.00,1642.00,13623.48,323.28,639000.00,-88500.00,1640.25
BAJAJFINSV,19-Jul-2024,25-Jul-2024,CE,1640.00,33.30,36.00,23.25,24.25,24.05,24.25,4604.00,38413.56,660.76,1500000.00,-114000.00,1640.25
BAJAJFINSV,19-Jul-2024,25-Jul-2024,CE,1660.00,25.00,26.40,15.80,16.40,15.95,16.40,6794.00,57093.39,703.19,927500.00,50000.00,1640.25
BAJAJFINSV,19-Jul-2024,25-Jul-2024,CE,1680.00,15.50,18.60,10.65,11.15,10.65,11.15,4316.00,36562.63,308.23,244500.00,27500.00,1640.25
BAJAJFINSV,19-Jul-2024,25-Jul-2024,CE,1700.00,12.55,13.00,7.10,7.45,7.20,7.45,4434.00,37906.63,217.63,765500.00,-50500.00,1640.25
BAJAJFINSV,19-Jul-2024,25-Jul-2024,CE,1720.00,7.60,8.70,4.70,4.85,4.75,4.85,1068.00,9219.05,34.25,104000.00,-17000.00,1640.25
BAJAJFINSV,19-Jul-2024,25-Jul-2024,CE,1740.00,5.30,6.10,3.10,3.25,3.15,3.25,1055.00,9201.82,23.32,102500.00,-19000.00,1640.25
BAJAJFINSV,19-Jul-2024,25-Jul-2024,CE,1760.00,3.75,4.10,2.10,2.20,2.20,2.20,729.00,6426.68,11.48,127500.00,39500.00,1640.25
BAJAJFINSV,19-Jul-2024,25-Jul-2024,CE,1780.00,-,-,-,8.40,-,0.35,-,-,-,-,-,1640.25
BAJAJFINSV,19-Jul-2024,25-Jul-2024,CE,1800.00,1.80,2.25,1.15,1.40,1.40,1.40,675.00,6080.78,5.78,322000.00,-16500.00,1640.25
BAJAJFINSV,19-Jul-2024,25-Jul-2024,CE,1820.00,-,-,-,5.50,-,0.05,-,-,-,-,-,1640.25
BAJAJFINSV,19-Jul-2024,25-Jul-2024,CE,1840.00,0.85,1.00,0.55,0.60,0.60,0.60,169.00,1555.42,0.62,333000.00,-13500.00,1640.25
BAJAJFINSV,19-Jul-2024,25-Jul-2024,CE,1880.00,-,-,-,33.15,-,-,-,-,-,-,-,1640.25
BAJAJFINSV,19-Jul-2024,25-Jul-2024,CE,1920.00,0.45,0.50,0.40,0.50,0.50,-,10.00,96.02,0.02,35000.00,-3000.00,1640.25
BAJAJFINSV,19-Jul-2024,29-Aug-2024,CE,1320.00,-,-,-,240.45,-,331.45,-,-,-,-,-,1640.25
BAJAJFINSV,19-Jul-2024,29-Aug-2024,CE,1360.00,-,-,-,207.75,-,292.40,-,-,-,-,-,1640.25
BAJAJFINSV,19-Jul-2024,29-Aug-2024,CE,1400.00,-,-,-,266.00,266.00,254.05,-,-,-,500.00,-,1640.25
BAJAJFINSV,19-Jul-2024,29-Aug-2024,CE,1420.00,-,-,-,213.60,-,235.30,-,-,-,-,-,1640.25
BAJAJFINSV,19-Jul-2024,29-Aug-2024,CE,1440.00,-,-,-,149.35,-,216.85,-,-,-,-,-,1640.25
BAJAJFINSV,19-Jul-2024,29-Aug-2024,CE,1460.00,-,-,-,181.15,-,198.90,-,-,-,-,-,1640.25
BAJAJFINSV,19-Jul-2024,29-Aug-2024,CE,1480.00,-,-,-,124.15,-,181.40,-,-,-,-,-,1640.25
BAJAJFINSV,19-Jul-2024,29-Aug-2024,CE,1500.00,-,-,-,170.00,170.00,164.55,-,-,-,5000.00,-,1640.25
BAJAJFINSV,19-Jul-2024,29-Aug-2024,CE,1520.00,-,-,-,101.90,-,148.35,-,-,-,-,-,1640.25
BAJAJFINSV,19-Jul-2024,29-Aug-2024,CE,1540.00,142.40,142.40,142.40,142.40,142.40,132.90,1.00,8.41,0.71,500.00,-,1640.25
BAJAJFINSV,19-Jul-2024,29-Aug-2024,CE,1560.00,-,-,-,82.50,-,118.30,-,-,-,-,-,1640.25
BAJAJFINSV,19-Jul-2024,29-Aug-2024,CE,1580.00,-,-,-,107.00,107.00,104.65,-,-,-,4500.00,-,1640.25
BAJAJFINSV,19-Jul-2024,29-Aug-2024,CE,1600.00,92.05,101.00,86.20,89.30,89.10,89.30,116.00,981.42,53.42,72500.00,13500.00,1640.25
BAJAJFINSV,19-Jul-2024,29-Aug-2024,CE,1620.00,77.85,87.40,75.00,82.10,82.10,80.20,10.00,85.04,4.04,14000.00,-2500.00,1640.25
BAJAJFINSV,19-Jul-2024,29-Aug-2024,CE,1640.00,81.00,81.00,66.00,68.55,69.75,68.55,188.00,1606.78,65.18,69000.00,61000.00,1640.25
BAJAJFINSV,19-Jul-2024,29-Aug-2024,CE,1660.00,57.00,68.35,55.50,58.60,58.50,58.60,268.00,2305.55,81.15,93500.00,87000.00,1640.25
BAJAJFINSV,19-Jul-2024,29-Aug-2024,CE,1680.00,50.00,59.20,47.50,49.50,49.50,49.50,24.00,208.01,6.41,15000.00,3000.00,1640.25
BAJAJFINSV,19-Jul-2024,29-Aug-2024,CE,1700.00,44.05,50.00,39.05,41.85,41.05,41.85,556.00,4847.41,121.41,243000.00,41000.00,1640.25
BAJAJFINSV,19-Jul-2024,29-Aug-2024,CE,1720.00,-,-,-,31.20,-,36.35,-,-,-,-,-,1640.25
BAJAJFINSV,19-Jul-2024,29-Aug-2024,CE,1740.00,30.00,33.90,27.50,29.50,29.50,29.50,12.00,106.22,1.82,7500.00,3500.00,1640.25
BAJAJFINSV,19-Jul-2024,29-Aug-2024,CE,1760.00,22.00,29.35,22.00,25.95,25.95,25.25,32.00,285.67,4.07,44500.00,4500.00,1640.25
BAJAJFINSV,19-Jul-2024,29-Aug-2024,CE,1780.00,-,-,-,26.75,-,20.75,-,-,-,-,-,1640.25
BAJAJFINSV,19-Jul-2024,29-Aug-2024,CE,1800.00,17.00,20.00,15.00,16.45,17.00,16.45,217.00,1971.71,18.71,87000.00,32500.00,1640.25
BAJAJFINSV,19-Jul-2024,29-Aug-2024,CE,1820.00,-,-,-,19.50,-,13.75,-,-,-,-,-,1640.25
BAJAJFINSV,19-Jul-2024,29-Aug-2024,CE,1840.00,11.60,16.95,10.85,12.40,12.30,12.40,21.00,194.51,1.31,9500.00,3000.00,1640.25
BAJAJFINSV,19-Jul-2024,29-Aug-2024,CE,1880.00,-,-,-,9.70,-,7.05,-,-,-,-,-,1640.25
BAJAJFINSV,19-Jul-2024,26-Sep-2024,CE,1360.00,-,-,-,278.70,-,302.95,-,-,-,-,-,1640.25
BAJAJFINSV,19-Jul-2024,26-Sep-2024,CE,1400.00,-,-,-,245.00,-,266.50,-,-,-,-,-,1640.25
BAJAJFINSV,19-Jul-2024,26-Sep-2024,CE,1440.00,-,-,-,213.20,-,231.55,-,-,-,-,-,1640.25
BAJAJFINSV,19-Jul-2024,26-Sep-2024,CE,1480.00,-,-,-,158.40,158.40,198.50,-,-,-,500.00,-,1640.25
BAJAJFINSV,19-Jul-2024,26-Sep-2024,CE,1520.00,-,-,-,156.35,-,167.85,-,-,-,-,-,1640.25
BAJAJFINSV,19-Jul-2024,26-Sep-2024,CE,1560.00,-,-,-,131.70,-,139.75,-,-,-,-,-,1640.25
BAJAJFINSV,19-Jul-2024,26-Sep-2024,CE,1600.00,-,-,-,109.70,-,114.60,-,-,-,-,-,1640.25
BAJAJFINSV,19-Jul-2024,26-Sep-2024,CE,1640.00,-,-,-,90.40,-,92.55,-,-,-,-,-,1640.25
BAJAJFINSV,19-Jul-2024,26-Sep-2024,CE,1680.00,-,-,-,73.65,-,73.60,-,-,-,-,-,1640.25
BAJAJFINSV,19-Jul-2024,26-Sep-2024,CE,1720.00,-,-,-,59.90,59.90,57.55,-,-,-,500.00,-,1640.25
BAJAJFINSV,19-Jul-2024,26-Sep-2024,CE,1760.00,-,-,-,47.35,-,44.35,-,-,-,-,-,1640.25
BAJAJFINSV,19-Jul-2024,26-Sep-2024,CE,1800.00,-,-,-,37.45,-,33.70,-,-,-,-,-,1640.25
BAJAJFINSV,19-Jul-2024,26-Sep-2024,CE,1840.00,-,-,-,29.25,-,25.20,-,-,-,-,-,1640.25
BAJAJFINSV,19-Jul-2024,26-Sep-2024,CE,1920.00,-,-,-,17.35,-,13.45,-,-,-,-,-,1640.25
BAJAJFINSV,22-Jul-2024,25-Jul-2024,CE,1320.00,-,-,-,363.40,-,311.95,-,-,-,-,-,1631.15
BAJAJFINSV,22-Jul-2024,25-Jul-2024,CE,1360.00,-,-,-,326.70,-,271.95,-,-,-,-,-,1631.15
BAJAJFINSV,22-Jul-2024,25-Jul-2024,CE,1400.00,-,-,-,216.65,216.65,232.00,-,-,-,1000.00,-,1631.15
BAJAJFINSV,22-Jul-2024,25-Jul-2024,CE,1420.00,-,-,-,141.75,-,212.00,-,-,-,-,-,1631.15
BAJAJFINSV,22-Jul-2024,25-Jul-2024,CE,1440.00,-,-,-,149.20,149.20,192.00,-,-,-,2500.00,-,1631.15
BAJAJFINSV,22-Jul-2024,25-Jul-2024,CE,1460.00,-,-,-,175.00,175.00,172.00,-,-,-,6000.00,-,1631.15
BAJAJFINSV,22-Jul-2024,25-Jul-2024,CE,1480.00,171.25,171.25,167.20,167.20,167.20,152.05,3.00,24.73,2.53,6000.00,-500.00,1631.15
BAJAJFINSV,22-Jul-2024,25-Jul-2024,CE,1500.00,130.00,147.35,128.00,128.00,128.00,128.00,17.00,139.21,11.71,73500.00,-3000.00,1631.15
BAJAJFINSV,22-Jul-2024,25-Jul-2024,CE,1520.00,123.00,123.00,117.20,119.15,119.15,112.10,12.00,98.38,7.18,11500.00,-500.00,1631.15
BAJAJFINSV,22-Jul-2024,25-Jul-2024,CE,1540.00,96.75,106.50,89.50,91.90,89.50,91.90,40.00,327.82,19.82,130500.00,3000.00,1631.15
BAJAJFINSV,22-Jul-2024,25-Jul-2024,CE,1560.00,80.30,84.45,72.50,74.60,76.20,74.60,35.00,287.13,14.13,82000.00,-4500.00,1631.15
BAJAJFINSV,22-Jul-2024,25-Jul-2024,CE,1580.00,60.50,69.50,54.90,57.30,57.65,57.30,74.00,607.82,23.22,131000.00,-6000.00,1631.15
BAJAJFINSV,22-Jul-2024,25-Jul-2024,CE,1600.00,41.25,55.95,38.60,41.85,43.45,41.85,558.00,4593.79,129.79,400500.00,-19500.00,1631.15
BAJAJFINSV,22-Jul-2024,25-Jul-2024,CE,1620.00,30.00,40.50,26.80,29.05,30.05,29.05,1001.00,8274.28,166.18,617500.00,-21500.00,1631.15
BAJAJFINSV,22-Jul-2024,25-Jul-2024,CE,1640.00,21.95,28.50,17.20,19.65,20.50,19.65,3715.00,30889.28,426.28,1043000.00,-457000.00,1631.15
BAJAJFINSV,22-Jul-2024,25-Jul-2024,CE,1660.00,13.40,19.95,10.70,12.40,12.95,12.40,2804.00,23489.32,216.12,916500.00,-11000.00,1631.15
BAJAJFINSV,22-Jul-2024,25-Jul-2024,CE,1680.00,11.20,13.65,7.10,8.15,8.15,8.15,2545.00,21509.18,131.18,270500.00,26000.00,1631.15
BAJAJFINSV,22-Jul-2024,25-Jul-2024,CE,1700.00,5.80,9.50,4.45,5.20,5.30,5.20,2782.00,23739.78,92.78,622500.00,-143000.00,1631.15
BAJAJFINSV,22-Jul-2024,25-Jul-2024,CE,1720.00,4.05,6.40,3.00,3.60,3.45,3.60,950.00,8192.04,22.04,121000.00,17000.00,1631.15
BAJAJFINSV,22-Jul-2024,25-Jul-2024,CE,1740.00,3.30,4.40,2.10,2.45,2.30,2.45,545.00,4750.21,8.71,102000.00,-500.00,1631.15
BAJAJFINSV,22-Jul-2024,25-Jul-2024,CE,1760.00,1.60,3.05,1.60,1.80,1.65,1.80,198.00,1744.61,2.21,135000.00,7500.00,1631.15
BAJAJFINSV,22-Jul-2024,25-Jul-2024,CE,1780.00,-,-,-,8.40,-,-,-,-,-,-,-,1631.15
BAJAJFINSV,22-Jul-2024,25-Jul-2024,CE,1800.00,1.40,1.85,1.10,1.40,1.30,1.40,305.00,2747.22,2.22,296500.00,-25500.00,1631.15
BAJAJFINSV,22-Jul-2024,25-Jul-2024,CE,1820.00,-,-,-,5.50,-,-,-,-,-,-,-,1631.15
BAJAJFINSV,22-Jul-2024,25-Jul-2024,CE,1840.00,0.80,2.95,0.40,0.50,0.45,0.50,270.00,2485.14,1.15,297000.00,-36000.00,1631.15
BAJAJFINSV,22-Jul-2024,25-Jul-2024,CE,1880.00,-,-,-,33.15,-,-,-,-,-,-,-,1631.15
BAJAJFINSV,22-Jul-2024,25-Jul-2024,CE,1920.00,0.50,0.50,0.30,0.35,0.30,0.35,6.00,57.61,0.01,35500.00,500.00,1631.15
BAJAJFINSV,22-Jul-2024,29-Aug-2024,CE,1320.00,-,-,-,240.45,-,321.55,-,-,-,-,-,1631.15
BAJAJFINSV,22-Jul-2024,29-Aug-2024,CE,1360.00,-,-,-,207.75,-,282.45,-,-,-,-,-,1631.15
BAJAJFINSV,22-Jul-2024,29-Aug-2024,CE,1400.00,248.00,248.00,248.00,248.00,248.00,244.05,1.00,8.24,1.24,-,-500.00,1631.15
BAJAJFINSV,22-Jul-2024,29-Aug-2024,CE,1420.00,-,-,-,213.60,-,225.25,-,-,-,-,-,1631.15
BAJAJFINSV,22-Jul-2024,29-Aug-2024,CE,1440.00,-,-,-,149.35,-,206.85,-,-,-,-,-,1631.15
BAJAJFINSV,22-Jul-2024,29-Aug-2024,CE,1460.00,-,-,-,181.15,-,188.85,-,-,-,-,-,1631.15
BAJAJFINSV,22-Jul-2024,29-Aug-2024,CE,1480.00,-,-,-,124.15,-,171.45,-,-,-,-,-,1631.15
BAJAJFINSV,22-Jul-2024,29-Aug-2024,CE,1500.00,160.00,162.50,160.00,162.50,162.50,154.65,4.00,33.22,3.22,4000.00,-1000.00,1631.15
BAJAJFINSV,22-Jul-2024,29-Aug-2024,CE,1520.00,-,-,-,101.90,-,138.60,-,-,-,-,-,1631.15
BAJAJFINSV,22-Jul-2024,29-Aug-2024,CE,1540.00,-,-,-,142.40,142.40,123.40,-,-,-,500.00,-,1631.15
BAJAJFINSV,22-Jul-2024,29-Aug-2024,CE,1560.00,-,-,-,82.50,-,109.00,-,-,-,-,-,1631.15
BAJAJFINSV,22-Jul-2024,29-Aug-2024,CE,1580.00,-,-,-,107.00,107.00,95.60,-,-,-,4500.00,-,1631.15
BAJAJFINSV,22-Jul-2024,29-Aug-2024,CE,1600.00,88.95,94.80,80.00,81.60,82.00,81.60,140.00,1181.81,61.81,96000.00,23500.00,1631.15
BAJAJFINSV,22-Jul-2024,29-Aug-2024,CE,1620.00,80.20,80.20,69.00,69.90,71.00,69.90,32.00,271.27,12.07,21500.00,7500.00,1631.15
BAJAJFINSV,22-Jul-2024,29-Aug-2024,CE,1640.00,68.00,72.00,59.80,60.85,60.80,60.85,251.00,2142.84,84.64,101500.00,32500.00,1631.15
BAJAJFINSV,22-Jul-2024,29-Aug-2024,CE,1660.00,60.00,62.05,49.70,51.35,50.70,51.35,103.00,884.51,29.61,92500.00,-1000.00,1631.15
BAJAJFINSV,22-Jul-2024,29-Aug-2024,CE,1680.00,49.00,49.00,42.50,42.50,42.50,42.50,4.00,34.52,0.92,14500.00,-500.00,1631.15
BAJAJFINSV,22-Jul-2024,29-Aug-2024,CE,1700.00,41.85,43.95,32.50,36.35,36.80,36.35,470.00,4088.69,93.69,231000.00,-12000.00,1631.15
BAJAJFINSV,22-Jul-2024,29-Aug-2024,CE,1720.00,-,-,-,31.20,-,30.65,-,-,-,-,-,1631.15
BAJAJFINSV,22-Jul-2024,29-Aug-2024,CE,1740.00,29.00,29.00,23.70,24.75,24.00,24.75,42.00,370.91,5.51,18000.00,10500.00,1631.15
BAJAJFINSV,22-Jul-2024,29-Aug-2024,CE,1760.00,25.20,25.20,20.90,20.90,20.90,20.65,10.00,89.14,1.14,41000.00,-3500.00,1631.15
BAJAJFINSV,22-Jul-2024,29-Aug-2024,CE,1780.00,-,-,-,26.75,-,16.70,-,-,-,-,-,1631.15
BAJAJFINSV,22-Jul-2024,29-Aug-2024,CE,1800.00,14.65,17.40,13.65,14.20,14.65,14.20,129.00,1171.55,10.55,125500.00,38500.00,1631.15
BAJAJFINSV,22-Jul-2024,29-Aug-2024,CE,1820.00,-,-,-,19.50,-,10.70,-,-,-,-,-,1631.15
BAJAJFINSV,22-Jul-2024,29-Aug-2024,CE,1840.00,12.40,12.40,10.75,11.10,11.10,8.50,5.00,46.29,0.29,11000.00,1500.00,1631.15
BAJAJFINSV,22-Jul-2024,29-Aug-2024,CE,1880.00,-,-,-,9.70,-,5.20,-,-,-,-,-,1631.15
BAJAJFINSV,22-Jul-2024,26-Sep-2024,CE,1360.00,-,-,-,278.70,-,293.10,-,-,-,-,-,1631.15
BAJAJFINSV,22-Jul-2024,26-Sep-2024,CE,1400.00,-,-,-,245.00,-,256.70,-,-,-,-,-,1631.15
BAJAJFINSV,22-Jul-2024,26-Sep-2024,CE,1440.00,-,-,-,213.20,-,221.85,-,-,-,-,-,1631.15
BAJAJFINSV,22-Jul-2024,26-Sep-2024,CE,1480.00,-,-,-,158.40,158.40,189.05,-,-,-,500.00,-,1631.15
BAJAJFINSV,22-Jul-2024,26-Sep-2024,CE,1520.00,-,-,-,156.35,-,158.70,-,-,-,-,-,1631.15
BAJAJFINSV,22-Jul-2024,26-Sep-2024,CE,1560.00,-,-,-,131.70,-,131.00,-,-,-,-,-,1631.15
BAJAJFINSV,22-Jul-2024,26-Sep-2024,CE,1600.00,-,-,-,109.70,-,106.45,-,-,-,-,-,1631.15
BAJAJFINSV,22-Jul-2024,26-Sep-2024,CE,1640.00,-,-,-,90.40,-,85.10,-,-,-,-,-,1631.15
BAJAJFINSV,22-Jul-2024,26-Sep-2024,CE,1680.00,-,-,-,73.65,-,66.85,-,-,-,-,-,1631.15
BAJAJFINSV,22-Jul-2024,26-Sep-2024,CE,1720.00,57.55,57.55,57.55,57.55,57.55,51.65,1.00,8.89,0.29,1000.00,500.00,1631.15
BAJAJFINSV,22-Jul-2024,26-Sep-2024,CE,1760.00,-,-,-,47.35,-,39.25,-,-,-,-,-,1631.15
BAJAJFINSV,22-Jul-2024,26-Sep-2024,CE,1800.00,-,-,-,37.45,-,29.40,-,-,-,-,-,1631.15
BAJAJFINSV,22-Jul-2024,26-Sep-2024,CE,1840.00,-,-,-,29.25,-,21.60,-,-,-,-,-,1631.15
BAJAJFINSV,22-Jul-2024,26-Sep-2024,CE,1920.00,-,-,-,17.35,-,11.15,-,-,-,-,-,1631.15
BAJAJFINSV,23-Jul-2024,25-Jul-2024,CE,1320.00,-,-,-,363.40,-,299.40,-,-,-,-,-,1618.85
BAJAJFINSV,23-Jul-2024,25-Jul-2024,CE,1360.00,-,-,-,326.70,-,259.40,-,-,-,-,-,1618.85
BAJAJFINSV,23-Jul-2024,25-Jul-2024,CE,1400.00,220.00,220.00,220.00,220.00,220.00,219.40,1.00,8.10,1.10,1000.00,-,1618.85
BAJAJFINSV,23-Jul-2024,25-Jul-2024,CE,1420.00,-,-,-,141.75,-,199.40,-,-,-,-,-,1618.85
BAJAJFINSV,23-Jul-2024,25-Jul-2024,CE,1440.00,-,-,-,149.20,149.20,179.45,-,-,-,2500.00,-,1618.85
BAJAJFINSV,23-Jul-2024,25-Jul-2024,CE,1460.00,-,-,-,175.00,175.00,159.45,-,-,-,6000.00,-,1618.85
BAJAJFINSV,23-Jul-2024,25-Jul-2024,CE,1480.00,-,-,-,167.20,167.20,139.45,-,-,-,6000.00,-,1618.85
BAJAJFINSV,23-Jul-2024,25-Jul-2024,CE,1500.00,116.70,124.15,99.25,117.40,117.10,117.40,85.00,684.44,46.94,68000.00,-5500.00,1618.85
BAJAJFINSV,23-Jul-2024,25-Jul-2024,CE,1520.00,101.30,102.70,81.75,96.30,94.55,96.30,50.00,403.67,23.67,13500.00,2000.00,1618.85
BAJAJFINSV,23-Jul-2024,25-Jul-2024,CE,1540.00,105.00,106.70,61.80,77.90,75.85,77.90,80.00,648.16,32.16,121000.00,-9500.00,1618.85
BAJAJFINSV,23-Jul-2024,25-Jul-2024,CE,1560.00,78.00,78.75,45.40,61.70,59.55,61.70,89.00,721.23,27.03,77000.00,-5000.00,1618.85
BAJAJFINSV,23-Jul-2024,25-Jul-2024,CE,1580.00,62.85,64.30,31.35,45.05,42.80,45.05,280.00,2272.67,60.67,141500.00,10500.00,1618.85
BAJAJFINSV,23-Jul-2024,25-Jul-2024,CE,1600.00,48.30,53.00,18.85,29.80,28.65,29.80,2541.00,20704.23,376.23,444500.00,44000.00,1618.85
BAJAJFINSV,23-Jul-2024,25-Jul-2024,CE,1620.00,34.20,38.20,11.10,19.15,17.25,19.15,4873.00,39945.55,474.25,441000.00,-176500.00,1618.85
BAJAJFINSV,23-Jul-2024,25-Jul-2024,CE,1640.00,22.00,26.50,6.40,10.65,10.05,10.65,6436.00,53213.47,438.27,965500.00,-77500.00,1618.85
BAJAJFINSV,23-Jul-2024,25-Jul-2024,CE,1660.00,15.45,17.90,3.50,5.75,5.40,5.75,4676.00,39011.66,200.86,804000.00,-112500.00,1618.85
BAJAJFINSV,23-Jul-2024,25-Jul-2024,CE,1680.00,8.95,11.65,2.10,3.25,2.85,3.25,2721.00,22930.90,74.50,266500.00,-4000.00,1618.85
BAJAJFINSV,23-Jul-2024,25-Jul-2024,CE,1700.00,6.35,7.60,1.65,2.35,2.40,2.35,3193.00,27204.43,63.93,585500.00,-37000.00,1618.85
BAJAJFINSV,23-Jul-2024,25-Jul-2024,CE,1720.00,4.35,5.00,1.35,1.85,1.70,1.85,1202.00,10355.53,18.33,103000.00,-18000.00,1618.85
BAJAJFINSV,23-Jul-2024,25-Jul-2024,CE,1740.00,3.55,3.55,1.10,1.50,1.45,1.50,538.00,4686.15,5.55,82500.00,-19500.00,1618.85
BAJAJFINSV,23-Jul-2024,25-Jul-2024,CE,1760.00,1.85,2.50,0.85,1.15,1.10,1.15,359.00,3161.96,2.76,104000.00,-31000.00,1618.85
BAJAJFINSV,23-Jul-2024,25-Jul-2024,CE,1780.00,-,-,-,8.40,-,-,-,-,-,-,-,1618.85
BAJAJFINSV,23-Jul-2024,25-Jul-2024,CE,1800.00,1.50,1.65,0.50,0.80,0.80,0.80,427.00,3845.61,2.61,212500.00,-84000.00,1618.85
BAJAJFINSV,23-Jul-2024,25-Jul-2024,CE,1820.00,-,-,-,5.50,-,-,-,-,-,-,-,1618.85
BAJAJFINSV,23-Jul-2024,25-Jul-2024,CE,1840.00,0.65,0.75,0.20,0.20,0.20,-,91.00,837.40,0.20,278500.00,-18500.00,1618.85
BAJAJFINSV,23-Jul-2024,25-Jul-2024,CE,1880.00,-,-,-,33.15,-,-,-,-,-,-,-,1618.85
BAJAJFINSV,23-Jul-2024,25-Jul-2024,CE,1920.00,0.35,0.65,0.35,0.40,0.40,-,8.00,76.82,0.02,35000.00,-500.00,1618.85
BAJAJFINSV,23-Jul-2024,29-Aug-2024,CE,1320.00,-,-,-,240.45,-,309.05,-,-,-,-,-,1618.85
BAJAJFINSV,23-Jul-2024,29-Aug-2024,CE,1360.00,-,-,-,207.75,-,270.05,-,-,-,-,-,1618.85
BAJAJFINSV,23-Jul-2024,29-Aug-2024,CE,1400.00,235.00,235.00,235.00,235.00,235.00,231.80,1.00,8.18,1.18,500.00,500.00,1618.85
BAJAJFINSV,23-Jul-2024,29-Aug-2024,CE,1420.00,-,-,-,213.60,-,213.10,-,-,-,-,-,1618.85
BAJAJFINSV,23-Jul-2024,29-Aug-2024,CE,1440.00,-,-,-,149.35,-,194.85,-,-,-,-,-,1618.85
BAJAJFINSV,23-Jul-2024,29-Aug-2024,CE,1460.00,-,-,-,181.15,-,177.10,-,-,-,-,-,1618.85
BAJAJFINSV,23-Jul-2024,29-Aug-2024,CE,1480.00,-,-,-,124.15,-,159.95,-,-,-,-,-,1618.85
BAJAJFINSV,23-Jul-2024,29-Aug-2024,CE,1500.00,141.00,141.00,125.00,125.00,125.00,143.50,2.00,16.33,1.33,5000.00,1000.00,1618.85
