Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
JINDALSTEL,10-Jan-2024,25-Jan-2024,CE,530.00,-,-,-,135.55,-,202.45,-,-,-,-,-,731.00
JINDALSTEL,10-Jan-2024,25-Jan-2024,CE,540.00,-,-,-,127.75,-,192.50,-,-,-,-,-,731.00
JINDALSTEL,10-Jan-2024,25-Jan-2024,CE,550.00,-,-,-,120.20,-,182.50,-,-,-,-,-,731.00
JINDALSTEL,10-Jan-2024,25-Jan-2024,CE,560.00,-,-,-,112.90,-,172.55,-,-,-,-,-,731.00
JINDALSTEL,10-Jan-2024,25-Jan-2024,CE,570.00,-,-,-,105.80,-,162.60,-,-,-,-,-,731.00
JINDALSTEL,10-Jan-2024,25-Jan-2024,CE,580.00,-,-,-,99.05,-,152.60,-,-,-,-,-,731.00
JINDALSTEL,10-Jan-2024,25-Jan-2024,CE,590.00,-,-,-,92.50,-,142.65,-,-,-,-,-,731.00
JINDALSTEL,10-Jan-2024,25-Jan-2024,CE,600.00,-,-,-,144.00,144.00,132.70,-,-,-,3750.00,-,731.00
JINDALSTEL,10-Jan-2024,25-Jan-2024,CE,610.00,-,-,-,80.35,-,122.75,-,-,-,-,-,731.00
JINDALSTEL,10-Jan-2024,25-Jan-2024,CE,620.00,-,-,-,123.00,123.00,112.90,-,-,-,7500.00,-,731.00
JINDALSTEL,10-Jan-2024,25-Jan-2024,CE,630.00,-,-,-,69.35,-,103.05,-,-,-,-,-,731.00
JINDALSTEL,10-Jan-2024,25-Jan-2024,CE,640.00,-,-,-,81.90,82.15,93.35,-,-,-,3750.00,-,731.00
JINDALSTEL,10-Jan-2024,25-Jan-2024,CE,650.00,-,-,-,84.00,84.00,83.80,-,-,-,30000.00,-,731.00
JINDALSTEL,10-Jan-2024,25-Jan-2024,CE,660.00,-,-,-,73.00,73.00,74.45,-,-,-,5000.00,-,731.00
JINDALSTEL,10-Jan-2024,25-Jan-2024,CE,670.00,55.15,66.55,55.15,66.55,66.55,65.45,4.00,36.61,3.11,16250.00,1250.00,731.00
JINDALSTEL,10-Jan-2024,25-Jan-2024,CE,680.00,55.40,55.40,55.40,55.40,55.40,56.80,1.00,9.19,0.69,35000.00,-1250.00,731.00
JINDALSTEL,10-Jan-2024,25-Jan-2024,CE,690.00,44.75,47.45,44.75,47.10,47.10,48.65,15.00,137.86,8.48,6250.00,-11250.00,731.00
JINDALSTEL,10-Jan-2024,25-Jan-2024,CE,700.00,39.05,42.05,30.90,42.05,42.05,42.05,84.00,773.54,38.54,137500.00,-8750.00,731.00
JINDALSTEL,10-Jan-2024,25-Jan-2024,CE,710.00,25.80,35.25,25.05,35.15,35.25,35.15,44.00,407.50,17.00,31250.00,-6250.00,731.00
JINDALSTEL,10-Jan-2024,25-Jan-2024,CE,720.00,26.50,29.10,20.15,28.25,29.00,28.25,543.00,5057.17,170.17,150000.00,-6250.00,731.00
JINDALSTEL,10-Jan-2024,25-Jan-2024,CE,730.00,22.70,23.70,15.80,23.10,23.70,23.10,992.00,9309.31,257.31,502500.00,-37500.00,731.00
JINDALSTEL,10-Jan-2024,25-Jan-2024,CE,740.00,18.05,19.10,12.60,18.80,19.00,18.80,890.00,8416.28,183.78,743750.00,-65000.00,731.00
JINDALSTEL,10-Jan-2024,25-Jan-2024,CE,750.00,14.65,15.40,9.90,14.95,15.25,14.95,2413.00,23019.88,398.01,1883750.00,-70000.00,731.00
JINDALSTEL,10-Jan-2024,25-Jan-2024,CE,760.00,10.70,12.20,7.65,11.90,12.00,11.90,802.00,7724.22,105.22,810000.00,-95000.00,731.00
JINDALSTEL,10-Jan-2024,25-Jan-2024,CE,770.00,9.25,9.65,6.00,9.35,9.50,9.35,774.00,7528.45,78.70,651250.00,20000.00,731.00
JINDALSTEL,10-Jan-2024,25-Jan-2024,CE,780.00,7.15,7.75,4.75,7.60,7.60,7.60,574.00,5642.31,45.80,855000.00,23750.00,731.00
JINDALSTEL,10-Jan-2024,25-Jan-2024,CE,790.00,5.85,6.40,4.00,6.15,6.35,6.15,127.00,1262.52,8.39,253750.00,-18750.00,731.00
JINDALSTEL,10-Jan-2024,25-Jan-2024,CE,800.00,5.40,5.40,3.40,5.00,5.20,5.00,1168.00,11744.39,64.39,3432500.00,-21250.00,731.00
JINDALSTEL,10-Jan-2024,25-Jan-2024,CE,810.00,4.10,4.10,2.60,4.00,3.95,4.00,283.00,2877.21,11.83,437500.00,52500.00,731.00
JINDALSTEL,10-Jan-2024,25-Jan-2024,CE,820.00,3.10,3.25,2.10,3.10,3.05,3.10,121.00,1244.36,4.11,343750.00,-32500.00,731.00
JINDALSTEL,10-Jan-2024,25-Jan-2024,CE,830.00,2.40,2.50,1.70,2.40,2.40,2.40,215.00,2236.13,5.51,188750.00,-12500.00,731.00
JINDALSTEL,10-Jan-2024,25-Jan-2024,CE,840.00,1.95,1.95,1.35,1.85,1.85,0.65,82.00,862.60,1.60,118750.00,22500.00,731.00
JINDALSTEL,10-Jan-2024,25-Jan-2024,CE,850.00,1.35,1.40,1.10,1.40,1.40,1.40,89.00,947.00,1.37,415000.00,17500.00,731.00
JINDALSTEL,10-Jan-2024,25-Jan-2024,CE,860.00,1.35,1.35,0.80,1.05,0.95,1.05,170.00,1829.49,1.99,658750.00,53750.00,731.00
JINDALSTEL,10-Jan-2024,29-Feb-2024,CE,560.00,-,-,-,133.60,-,176.70,-,-,-,-,-,731.00
JINDALSTEL,10-Jan-2024,29-Feb-2024,CE,570.00,-,-,-,125.95,-,167.05,-,-,-,-,-,731.00
JINDALSTEL,10-Jan-2024,29-Feb-2024,CE,580.00,-,-,-,118.60,-,157.50,-,-,-,-,-,731.00
JINDALSTEL,10-Jan-2024,29-Feb-2024,CE,590.00,-,-,-,111.45,-,148.00,-,-,-,-,-,731.00
JINDALSTEL,10-Jan-2024,29-Feb-2024,CE,600.00,-,-,-,104.55,-,138.70,-,-,-,-,-,731.00
JINDALSTEL,10-Jan-2024,29-Feb-2024,CE,610.00,-,-,-,97.85,-,129.55,-,-,-,-,-,731.00
JINDALSTEL,10-Jan-2024,29-Feb-2024,CE,620.00,-,-,-,91.50,-,120.55,-,-,-,-,-,731.00
JINDALSTEL,10-Jan-2024,29-Feb-2024,CE,630.00,-,-,-,85.45,-,111.80,-,-,-,-,-,731.00
JINDALSTEL,10-Jan-2024,29-Feb-2024,CE,640.00,-,-,-,79.65,-,103.30,-,-,-,-,-,731.00
JINDALSTEL,10-Jan-2024,29-Feb-2024,CE,650.00,-,-,-,74.10,-,95.05,-,-,-,-,-,731.00
JINDALSTEL,10-Jan-2024,29-Feb-2024,CE,660.00,-,-,-,68.90,-,87.15,-,-,-,-,-,731.00
JINDALSTEL,10-Jan-2024,29-Feb-2024,CE,670.00,-,-,-,63.90,-,79.60,-,-,-,-,-,731.00
JINDALSTEL,10-Jan-2024,29-Feb-2024,CE,680.00,-,-,-,59.20,-,72.35,-,-,-,-,-,731.00
JINDALSTEL,10-Jan-2024,29-Feb-2024,CE,690.00,-,-,-,54.75,-,65.50,-,-,-,-,-,731.00
JINDALSTEL,10-Jan-2024,29-Feb-2024,CE,700.00,52.50,53.00,52.50,53.00,53.00,59.05,2.00,18.82,1.32,2500.00,2500.00,731.00
JINDALSTEL,10-Jan-2024,29-Feb-2024,CE,710.00,-,-,-,46.65,-,53.05,-,-,-,-,-,731.00
JINDALSTEL,10-Jan-2024,29-Feb-2024,CE,720.00,-,-,-,43.00,-,47.40,-,-,-,-,-,731.00
JINDALSTEL,10-Jan-2024,29-Feb-2024,CE,730.00,38.00,39.20,37.95,39.10,39.10,42.20,9.00,86.45,4.32,2500.00,1250.00,731.00
JINDALSTEL,10-Jan-2024,29-Feb-2024,CE,740.00,32.35,33.60,32.35,33.30,33.30,33.30,4.00,38.65,1.65,3750.00,1250.00,731.00
JINDALSTEL,10-Jan-2024,29-Feb-2024,CE,750.00,28.70,29.75,26.35,29.40,29.75,29.40,41.00,398.72,14.34,60000.00,32500.00,731.00
JINDALSTEL,10-Jan-2024,29-Feb-2024,CE,760.00,-,-,-,33.50,33.50,28.95,-,-,-,3750.00,-,731.00
JINDALSTEL,10-Jan-2024,29-Feb-2024,CE,770.00,-,-,-,27.95,-,25.30,-,-,-,-,-,731.00
JINDALSTEL,10-Jan-2024,29-Feb-2024,CE,780.00,-,-,-,25.60,-,22.05,-,-,-,-,-,731.00
JINDALSTEL,10-Jan-2024,29-Feb-2024,CE,790.00,-,-,-,23.35,-,19.10,-,-,-,-,-,731.00
JINDALSTEL,10-Jan-2024,29-Feb-2024,CE,800.00,13.60,14.10,13.25,13.90,14.00,13.90,9.00,91.54,1.54,13750.00,-,731.00
JINDALSTEL,10-Jan-2024,29-Feb-2024,CE,810.00,-,-,-,19.40,-,14.20,-,-,-,-,-,731.00
JINDALSTEL,10-Jan-2024,29-Feb-2024,CE,820.00,-,-,-,17.65,-,12.15,-,-,-,-,-,731.00
JINDALSTEL,10-Jan-2024,29-Feb-2024,CE,830.00,9.50,9.50,9.50,9.50,9.50,10.35,1.00,10.49,0.12,1250.00,1250.00,731.00
JINDALSTEL,10-Jan-2024,29-Feb-2024,CE,840.00,-,-,-,14.60,-,8.80,-,-,-,-,-,731.00
JINDALSTEL,10-Jan-2024,29-Feb-2024,CE,850.00,-,-,-,13.25,-,7.45,-,-,-,-,-,731.00
JINDALSTEL,10-Jan-2024,29-Feb-2024,CE,860.00,-,-,-,11.15,11.15,6.30,-,-,-,1250.00,-,731.00
JINDALSTEL,10-Jan-2024,28-Mar-2024,CE,610.00,-,-,-,150.25,-,136.00,-,-,-,-,-,731.00
JINDALSTEL,10-Jan-2024,28-Mar-2024,CE,620.00,-,-,-,142.50,-,127.60,-,-,-,-,-,731.00
JINDALSTEL,10-Jan-2024,28-Mar-2024,CE,630.00,-,-,-,134.95,-,119.40,-,-,-,-,-,731.00
JINDALSTEL,10-Jan-2024,28-Mar-2024,CE,640.00,-,-,-,127.60,-,111.45,-,-,-,-,-,731.00
JINDALSTEL,10-Jan-2024,28-Mar-2024,CE,650.00,-,-,-,120.50,-,103.80,-,-,-,-,-,731.00
JINDALSTEL,10-Jan-2024,28-Mar-2024,CE,660.00,-,-,-,113.65,-,96.40,-,-,-,-,-,731.00
JINDALSTEL,10-Jan-2024,28-Mar-2024,CE,670.00,-,-,-,107.00,-,89.30,-,-,-,-,-,731.00
JINDALSTEL,10-Jan-2024,28-Mar-2024,CE,680.00,-,-,-,100.65,-,82.55,-,-,-,-,-,731.00
JINDALSTEL,10-Jan-2024,28-Mar-2024,CE,690.00,-,-,-,94.55,-,76.05,-,-,-,-,-,731.00
JINDALSTEL,10-Jan-2024,28-Mar-2024,CE,700.00,-,-,-,88.65,-,69.95,-,-,-,-,-,731.00
JINDALSTEL,10-Jan-2024,28-Mar-2024,CE,710.00,-,-,-,83.05,-,64.15,-,-,-,-,-,731.00
JINDALSTEL,10-Jan-2024,28-Mar-2024,CE,720.00,-,-,-,77.70,-,58.65,-,-,-,-,-,731.00
JINDALSTEL,10-Jan-2024,28-Mar-2024,CE,730.00,-,-,-,72.60,-,53.50,-,-,-,-,-,731.00
JINDALSTEL,10-Jan-2024,28-Mar-2024,CE,740.00,-,-,-,67.75,-,48.70,-,-,-,-,-,731.00
JINDALSTEL,10-Jan-2024,28-Mar-2024,CE,750.00,-,-,-,63.15,-,44.20,-,-,-,-,-,731.00
JINDALSTEL,10-Jan-2024,28-Mar-2024,CE,760.00,-,-,-,58.80,-,40.00,-,-,-,-,-,731.00
JINDALSTEL,10-Jan-2024,28-Mar-2024,CE,770.00,-,-,-,54.65,-,36.15,-,-,-,-,-,731.00
JINDALSTEL,10-Jan-2024,28-Mar-2024,CE,780.00,-,-,-,50.75,-,32.55,-,-,-,-,-,731.00
JINDALSTEL,10-Jan-2024,28-Mar-2024,CE,790.00,-,-,-,47.10,-,29.25,-,-,-,-,-,731.00
JINDALSTEL,10-Jan-2024,28-Mar-2024,CE,800.00,-,-,-,43.65,-,26.25,-,-,-,-,-,731.00
JINDALSTEL,10-Jan-2024,28-Mar-2024,CE,810.00,-,-,-,40.40,-,23.45,-,-,-,-,-,731.00
JINDALSTEL,10-Jan-2024,28-Mar-2024,CE,820.00,-,-,-,37.35,-,20.95,-,-,-,-,-,731.00
JINDALSTEL,10-Jan-2024,28-Mar-2024,CE,830.00,-,-,-,34.45,-,18.65,-,-,-,-,-,731.00
JINDALSTEL,10-Jan-2024,28-Mar-2024,CE,840.00,-,-,-,31.80,-,16.55,-,-,-,-,-,731.00
JINDALSTEL,10-Jan-2024,28-Mar-2024,CE,850.00,-,-,-,29.35,-,14.70,-,-,-,-,-,731.00
JINDALSTEL,10-Jan-2024,28-Mar-2024,CE,860.00,-,-,-,27.00,-,13.00,-,-,-,-,-,731.00
JINDALSTEL,11-Jan-2024,25-Jan-2024,CE,480.00,-,-,-,270.00,270.00,253.70,-,-,-,5000.00,-,732.45
JINDALSTEL,11-Jan-2024,25-Jan-2024,CE,490.00,-,-,-,168.95,-,243.70,-,-,-,-,-,732.45
JINDALSTEL,11-Jan-2024,25-Jan-2024,CE,500.00,-,-,-,160.30,-,233.75,-,-,-,-,-,732.45
JINDALSTEL,11-Jan-2024,25-Jan-2024,CE,510.00,-,-,-,151.85,-,223.75,-,-,-,-,-,732.45
JINDALSTEL,11-Jan-2024,25-Jan-2024,CE,520.00,-,-,-,143.60,-,213.80,-,-,-,-,-,732.45
JINDALSTEL,11-Jan-2024,25-Jan-2024,CE,530.00,-,-,-,135.55,-,203.80,-,-,-,-,-,732.45
JINDALSTEL,11-Jan-2024,25-Jan-2024,CE,540.00,-,-,-,127.75,-,193.85,-,-,-,-,-,732.45
JINDALSTEL,11-Jan-2024,25-Jan-2024,CE,550.00,-,-,-,120.20,-,183.85,-,-,-,-,-,732.45
JINDALSTEL,11-Jan-2024,25-Jan-2024,CE,560.00,-,-,-,112.90,-,173.90,-,-,-,-,-,732.45
JINDALSTEL,11-Jan-2024,25-Jan-2024,CE,570.00,-,-,-,105.80,-,163.95,-,-,-,-,-,732.45
JINDALSTEL,11-Jan-2024,25-Jan-2024,CE,580.00,-,-,-,99.05,-,153.95,-,-,-,-,-,732.45
JINDALSTEL,11-Jan-2024,25-Jan-2024,CE,590.00,-,-,-,92.50,-,144.00,-,-,-,-,-,732.45
JINDALSTEL,11-Jan-2024,25-Jan-2024,CE,600.00,-,-,-,144.00,144.00,134.05,-,-,-,3750.00,-,732.45
JINDALSTEL,11-Jan-2024,25-Jan-2024,CE,610.00,-,-,-,80.35,-,124.10,-,-,-,-,-,732.45
JINDALSTEL,11-Jan-2024,25-Jan-2024,CE,620.00,-,-,-,123.00,123.00,114.15,-,-,-,7500.00,-,732.45
JINDALSTEL,11-Jan-2024,25-Jan-2024,CE,630.00,-,-,-,69.35,-,104.30,-,-,-,-,-,732.45
JINDALSTEL,11-Jan-2024,25-Jan-2024,CE,640.00,-,-,-,81.90,82.15,94.55,-,-,-,3750.00,-,732.45
JINDALSTEL,11-Jan-2024,25-Jan-2024,CE,650.00,-,-,-,84.00,84.00,84.90,-,-,-,30000.00,-,732.45
JINDALSTEL,11-Jan-2024,25-Jan-2024,CE,660.00,79.85,81.20,79.85,81.20,81.20,75.45,6.00,55.56,6.07,8750.00,3750.00,732.45
JINDALSTEL,11-Jan-2024,25-Jan-2024,CE,670.00,70.25,70.25,68.80,68.80,68.80,68.80,2.00,18.49,1.74,17500.00,1250.00,732.45
JINDALSTEL,11-Jan-2024,25-Jan-2024,CE,680.00,57.15,61.45,57.10,61.45,61.45,57.55,8.00,73.93,5.93,33750.00,-1250.00,732.45
JINDALSTEL,11-Jan-2024,25-Jan-2024,CE,690.00,53.10,53.10,52.70,52.75,52.75,49.25,3.00,27.86,1.98,6250.00,-,732.45
JINDALSTEL,11-Jan-2024,25-Jan-2024,CE,700.00,40.45,45.35,40.45,42.25,41.85,42.25,9.00,83.64,4.89,138750.00,1250.00,732.45
JINDALSTEL,11-Jan-2024,25-Jan-2024,CE,710.00,35.00,37.55,34.85,37.55,37.55,34.45,9.00,83.93,4.05,31250.00,-,732.45
JINDALSTEL,11-Jan-2024,25-Jan-2024,CE,720.00,30.75,32.50,27.50,28.85,28.85,28.85,157.00,1472.18,59.18,153750.00,3750.00,732.45
JINDALSTEL,11-Jan-2024,25-Jan-2024,CE,730.00,25.05,27.20,22.00,23.15,23.15,23.15,735.00,6929.63,222.75,487500.00,-15000.00,732.45
JINDALSTEL,11-Jan-2024,25-Jan-2024,CE,740.00,20.65,22.00,17.50,18.45,18.45,18.45,756.00,7178.28,185.28,785000.00,41250.00,732.45
JINDALSTEL,11-Jan-2024,25-Jan-2024,CE,750.00,15.80,17.65,13.85,14.65,14.80,14.65,2160.00,20663.82,413.82,1898750.00,15000.00,732.45
JINDALSTEL,11-Jan-2024,25-Jan-2024,CE,760.00,13.05,13.75,10.75,11.35,11.50,11.35,851.00,8212.05,127.55,746250.00,-63750.00,732.45
JINDALSTEL,11-Jan-2024,25-Jan-2024,CE,770.00,10.05,11.00,8.45,8.90,8.90,8.90,718.00,6996.63,85.88,685000.00,33750.00,732.45
JINDALSTEL,11-Jan-2024,25-Jan-2024,CE,780.00,8.05,8.70,6.70,7.10,7.25,7.10,507.00,4991.23,47.98,837500.00,-17500.00,732.45
JINDALSTEL,11-Jan-2024,25-Jan-2024,CE,790.00,6.45,6.95,5.55,5.70,5.75,5.70,74.00,736.41,5.66,240000.00,-13750.00,732.45
JINDALSTEL,11-Jan-2024,25-Jan-2024,CE,800.00,5.50,5.75,4.50,4.75,4.75,4.75,890.00,8955.23,55.23,3433750.00,1250.00,732.45
JINDALSTEL,11-Jan-2024,25-Jan-2024,CE,810.00,4.05,4.50,3.55,3.60,3.70,3.60,145.00,1475.14,7.02,396250.00,-41250.00,732.45
JINDALSTEL,11-Jan-2024,25-Jan-2024,CE,820.00,3.40,3.50,2.70,2.85,2.85,2.85,99.00,1018.50,3.75,316250.00,-27500.00,732.45
JINDALSTEL,11-Jan-2024,25-Jan-2024,CE,830.00,2.25,2.60,2.10,2.20,2.15,2.20,48.00,499.38,1.38,185000.00,-3750.00,732.45
JINDALSTEL,11-Jan-2024,25-Jan-2024,CE,840.00,1.75,1.90,1.60,1.70,1.70,1.70,41.00,431.41,0.91,106250.00,-12500.00,732.45
JINDALSTEL,11-Jan-2024,25-Jan-2024,CE,850.00,1.45,1.50,1.20,1.25,1.30,1.25,108.00,1149.28,1.78,431250.00,16250.00,732.45
JINDALSTEL,11-Jan-2024,25-Jan-2024,CE,860.00,1.00,1.05,0.85,0.90,0.90,0.90,58.00,624.22,0.72,626250.00,-32500.00,732.45
JINDALSTEL,11-Jan-2024,29-Feb-2024,CE,560.00,-,-,-,133.60,-,178.00,-,-,-,-,-,732.45
JINDALSTEL,11-Jan-2024,29-Feb-2024,CE,570.00,-,-,-,125.95,-,168.30,-,-,-,-,-,732.45
JINDALSTEL,11-Jan-2024,29-Feb-2024,CE,580.00,-,-,-,118.60,-,158.70,-,-,-,-,-,732.45
JINDALSTEL,11-Jan-2024,29-Feb-2024,CE,590.00,-,-,-,111.45,-,149.20,-,-,-,-,-,732.45
JINDALSTEL,11-Jan-2024,29-Feb-2024,CE,600.00,-,-,-,104.55,-,139.85,-,-,-,-,-,732.45
JINDALSTEL,11-Jan-2024,29-Feb-2024,CE,610.00,-,-,-,97.85,-,130.65,-,-,-,-,-,732.45
JINDALSTEL,11-Jan-2024,29-Feb-2024,CE,620.00,-,-,-,91.50,-,121.60,-,-,-,-,-,732.45
JINDALSTEL,11-Jan-2024,29-Feb-2024,CE,630.00,-,-,-,85.45,-,112.80,-,-,-,-,-,732.45
JINDALSTEL,11-Jan-2024,29-Feb-2024,CE,640.00,-,-,-,79.65,-,104.20,-,-,-,-,-,732.45
JINDALSTEL,11-Jan-2024,29-Feb-2024,CE,650.00,-,-,-,74.10,-,95.95,-,-,-,-,-,732.45
JINDALSTEL,11-Jan-2024,29-Feb-2024,CE,660.00,-,-,-,68.90,-,87.95,-,-,-,-,-,732.45
JINDALSTEL,11-Jan-2024,29-Feb-2024,CE,670.00,-,-,-,63.90,-,80.30,-,-,-,-,-,732.45
JINDALSTEL,11-Jan-2024,29-Feb-2024,CE,680.00,-,-,-,59.20,-,73.00,-,-,-,-,-,732.45
JINDALSTEL,11-Jan-2024,29-Feb-2024,CE,690.00,-,-,-,54.75,-,66.05,-,-,-,-,-,732.45
JINDALSTEL,11-Jan-2024,29-Feb-2024,CE,700.00,-,-,-,53.00,53.00,59.55,-,-,-,2500.00,-,732.45
JINDALSTEL,11-Jan-2024,29-Feb-2024,CE,710.00,-,-,-,46.65,-,53.45,-,-,-,-,-,732.45
JINDALSTEL,11-Jan-2024,29-Feb-2024,CE,720.00,47.40,47.40,47.40,47.40,47.40,47.75,1.00,9.59,0.59,1250.00,1250.00,732.45
JINDALSTEL,11-Jan-2024,29-Feb-2024,CE,730.00,41.05,41.05,41.05,41.05,41.05,42.45,1.00,9.64,0.51,2500.00,-,732.45
JINDALSTEL,11-Jan-2024,29-Feb-2024,CE,740.00,35.95,35.95,35.95,35.95,35.95,37.60,1.00,9.70,0.45,3750.00,-,732.45
JINDALSTEL,11-Jan-2024,29-Feb-2024,CE,750.00,31.50,31.55,30.00,30.20,30.05,30.20,10.00,97.58,3.83,61250.00,1250.00,732.45
JINDALSTEL,11-Jan-2024,29-Feb-2024,CE,760.00,-,-,-,33.50,33.50,29.05,-,-,-,3750.00,-,732.45
JINDALSTEL,11-Jan-2024,29-Feb-2024,CE,770.00,-,-,-,27.95,-,25.40,-,-,-,-,-,732.45
JINDALSTEL,11-Jan-2024,29-Feb-2024,CE,780.00,-,-,-,25.60,-,22.10,-,-,-,-,-,732.45
JINDALSTEL,11-Jan-2024,29-Feb-2024,CE,790.00,-,-,-,23.35,-,19.10,-,-,-,-,-,732.45
JINDALSTEL,11-Jan-2024,29-Feb-2024,CE,800.00,15.20,16.15,15.05,16.15,16.15,16.50,5.00,50.97,0.97,13750.00,-,732.45
JINDALSTEL,11-Jan-2024,29-Feb-2024,CE,810.00,-,-,-,19.40,-,14.15,-,-,-,-,-,732.45
JINDALSTEL,11-Jan-2024,29-Feb-2024,CE,820.00,-,-,-,17.65,-,12.10,-,-,-,-,-,732.45
JINDALSTEL,11-Jan-2024,29-Feb-2024,CE,830.00,-,-,-,9.50,9.50,10.30,-,-,-,1250.00,-,732.45
JINDALSTEL,11-Jan-2024,29-Feb-2024,CE,840.00,-,-,-,14.60,-,8.70,-,-,-,-,-,732.45
JINDALSTEL,11-Jan-2024,29-Feb-2024,CE,850.00,-,-,-,13.25,-,7.35,-,-,-,-,-,732.45
JINDALSTEL,11-Jan-2024,29-Feb-2024,CE,860.00,-,-,-,11.15,11.15,6.20,-,-,-,1250.00,-,732.45
JINDALSTEL,11-Jan-2024,28-Mar-2024,CE,610.00,-,-,-,150.25,-,137.00,-,-,-,-,-,732.45
JINDALSTEL,11-Jan-2024,28-Mar-2024,CE,620.00,-,-,-,142.50,-,128.55,-,-,-,-,-,732.45
JINDALSTEL,11-Jan-2024,28-Mar-2024,CE,630.00,-,-,-,134.95,-,120.30,-,-,-,-,-,732.45
JINDALSTEL,11-Jan-2024,28-Mar-2024,CE,640.00,-,-,-,127.60,-,112.30,-,-,-,-,-,732.45
JINDALSTEL,11-Jan-2024,28-Mar-2024,CE,650.00,-,-,-,120.50,-,104.60,-,-,-,-,-,732.45
JINDALSTEL,11-Jan-2024,28-Mar-2024,CE,660.00,-,-,-,113.65,-,97.15,-,-,-,-,-,732.45
JINDALSTEL,11-Jan-2024,28-Mar-2024,CE,670.00,-,-,-,107.00,-,90.00,-,-,-,-,-,732.45
JINDALSTEL,11-Jan-2024,28-Mar-2024,CE,680.00,-,-,-,100.65,-,83.15,-,-,-,-,-,732.45
JINDALSTEL,11-Jan-2024,28-Mar-2024,CE,690.00,-,-,-,94.55,-,76.65,-,-,-,-,-,732.45
JINDALSTEL,11-Jan-2024,28-Mar-2024,CE,700.00,-,-,-,88.65,-,70.45,-,-,-,-,-,732.45
JINDALSTEL,11-Jan-2024,28-Mar-2024,CE,710.00,-,-,-,83.05,-,64.60,-,-,-,-,-,732.45
JINDALSTEL,11-Jan-2024,28-Mar-2024,CE,720.00,-,-,-,77.70,-,59.05,-,-,-,-,-,732.45
JINDALSTEL,11-Jan-2024,28-Mar-2024,CE,730.00,-,-,-,72.60,-,53.85,-,-,-,-,-,732.45
JINDALSTEL,11-Jan-2024,28-Mar-2024,CE,740.00,-,-,-,67.75,-,49.00,-,-,-,-,-,732.45
JINDALSTEL,11-Jan-2024,28-Mar-2024,CE,750.00,-,-,-,63.15,-,44.45,-,-,-,-,-,732.45
JINDALSTEL,11-Jan-2024,28-Mar-2024,CE,760.00,-,-,-,58.80,-,40.20,-,-,-,-,-,732.45
JINDALSTEL,11-Jan-2024,28-Mar-2024,CE,770.00,-,-,-,54.65,-,36.30,-,-,-,-,-,732.45
JINDALSTEL,11-Jan-2024,28-Mar-2024,CE,780.00,-,-,-,50.75,-,32.70,-,-,-,-,-,732.45
JINDALSTEL,11-Jan-2024,28-Mar-2024,CE,790.00,-,-,-,47.10,-,29.35,-,-,-,-,-,732.45
JINDALSTEL,11-Jan-2024,28-Mar-2024,CE,800.00,-,-,-,43.65,-,26.30,-,-,-,-,-,732.45
JINDALSTEL,11-Jan-2024,28-Mar-2024,CE,810.00,-,-,-,40.40,-,23.50,-,-,-,-,-,732.45
JINDALSTEL,11-Jan-2024,28-Mar-2024,CE,820.00,-,-,-,37.35,-,20.95,-,-,-,-,-,732.45
JINDALSTEL,11-Jan-2024,28-Mar-2024,CE,830.00,-,-,-,34.45,-,18.65,-,-,-,-,-,732.45
JINDALSTEL,11-Jan-2024,28-Mar-2024,CE,840.00,-,-,-,31.80,-,16.55,-,-,-,-,-,732.45
JINDALSTEL,11-Jan-2024,28-Mar-2024,CE,850.00,-,-,-,29.35,-,14.65,-,-,-,-,-,732.45
JINDALSTEL,11-Jan-2024,28-Mar-2024,CE,860.00,-,-,-,27.00,-,12.95,-,-,-,-,-,732.45
JINDALSTEL,12-Jan-2024,25-Jan-2024,CE,480.00,-,-,-,270.00,270.00,257.05,-,-,-,5000.00,-,735.90
JINDALSTEL,12-Jan-2024,25-Jan-2024,CE,490.00,-,-,-,168.95,-,247.10,-,-,-,-,-,735.90
JINDALSTEL,12-Jan-2024,25-Jan-2024,CE,500.00,-,-,-,160.30,-,237.10,-,-,-,-,-,735.90
JINDALSTEL,12-Jan-2024,25-Jan-2024,CE,510.00,-,-,-,151.85,-,227.10,-,-,-,-,-,735.90
JINDALSTEL,12-Jan-2024,25-Jan-2024,CE,520.00,-,-,-,143.60,-,217.15,-,-,-,-,-,735.90
JINDALSTEL,12-Jan-2024,25-Jan-2024,CE,530.00,-,-,-,135.55,-,207.15,-,-,-,-,-,735.90
JINDALSTEL,12-Jan-2024,25-Jan-2024,CE,540.00,-,-,-,127.75,-,197.20,-,-,-,-,-,735.90
JINDALSTEL,12-Jan-2024,25-Jan-2024,CE,550.00,-,-,-,120.20,-,187.20,-,-,-,-,-,735.90
JINDALSTEL,12-Jan-2024,25-Jan-2024,CE,560.00,-,-,-,112.90,-,177.25,-,-,-,-,-,735.90
JINDALSTEL,12-Jan-2024,25-Jan-2024,CE,570.00,-,-,-,105.80,-,167.25,-,-,-,-,-,735.90
JINDALSTEL,12-Jan-2024,25-Jan-2024,CE,580.00,-,-,-,99.05,-,157.30,-,-,-,-,-,735.90
